"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ARM00087593","LA PLATA, AR","1986-08-18",,,"49",,
"ARM00087593","LA PLATA, AR","1986-09-16",,,"48",,
"ARM00087593","LA PLATA, AR","1986-10-02",,,"62",,
"ARM00087593","LA PLATA, AR","1986-10-08",,,"57",,
"ARM00087593","LA PLATA, AR","1986-10-09",,,"60",,
"ARM00087593","LA PLATA, AR","1986-10-13",,,"64",,
"ARM00087593","LA PLATA, AR","1986-10-16",,,"62",,
"ARM00087593","LA PLATA, AR","1986-10-17",,,"59",,
"ARM00087593","LA PLATA, AR","1986-10-19",,,"57",,
"ARM00087593","LA PLATA, AR","1986-10-22",,,"51",,
"ARM00087593","LA PLATA, AR","1986-10-25",,,"66",,
"ARM00087593","LA PLATA, AR","1986-10-26",,,"67",,
"ARM00087593","LA PLATA, AR","1986-10-27",,,"69",,
"ARM00087593","LA PLATA, AR","1986-10-28",,,"68",,
"ARM00087593","LA PLATA, AR","1986-11-02",,,"57",,
"ARM00087593","LA PLATA, AR","1986-11-06",,,"72",,
"ARM00087593","LA PLATA, AR","1986-11-09",,,"71",,
"ARM00087593","LA PLATA, AR","1986-11-10",,,"59",,
"ARM00087593","LA PLATA, AR","1986-11-13",,,"73",,
"ARM00087593","LA PLATA, AR","1986-11-17",,,"68",,
"ARM00087593","LA PLATA, AR","1986-11-21",,,"71",,
"ARM00087593","LA PLATA, AR","1986-12-07",,,"78",,
"ARM00087593","LA PLATA, AR","1986-12-08",,,"77",,
"ARM00087593","LA PLATA, AR","1986-12-14",,,"80",,
"ARM00087593","LA PLATA, AR","1986-12-21",,,"78",,
"ARM00087593","LA PLATA, AR","1986-12-28",,,"71",,"60"
"ARM00087593","LA PLATA, AR","1987-01-04",,,"75",,
"ARM00087593","LA PLATA, AR","1987-01-14","0.12",,"77",,"62"
"ARM00087593","LA PLATA, AR","1987-01-17",,,"80",,"68"
"ARM00087593","LA PLATA, AR","1987-01-22",,,"70",,"62"
"ARM00087593","LA PLATA, AR","1987-01-29",,,"85",,
"ARM00087593","LA PLATA, AR","1987-02-04",,,"82",,
"ARM00087593","LA PLATA, AR","1987-02-11",,,"70",,
"ARM00087593","LA PLATA, AR","1987-02-14",,,"78",,
"ARM00087593","LA PLATA, AR","1987-02-16",,,"82",,
"ARM00087593","LA PLATA, AR","1987-02-17",,,"78",,
"ARM00087593","LA PLATA, AR","1987-02-19",,,"79",,"71"
"ARM00087593","LA PLATA, AR","1987-02-20",,,"77",,"74"
"ARM00087593","LA PLATA, AR","1987-02-21","0.04",,"77",,"71"
"ARM00087593","LA PLATA, AR","1987-02-22","0.00",,"77",,"67"
"ARM00087593","LA PLATA, AR","1987-02-26",,,"78",,
"ARM00087593","LA PLATA, AR","1987-02-27","0.16",,"76",,"71"
"ARM00087593","LA PLATA, AR","1987-02-28","0.31",,"80",,"75"
"ARM00087593","LA PLATA, AR","1987-03-01","0.00",,"87",,
"ARM00087593","LA PLATA, AR","1987-03-03",,,"81",,
"ARM00087593","LA PLATA, AR","1987-03-04","0.12",,"78",,
"ARM00087593","LA PLATA, AR","1987-03-05","0.00",,"75",,"65"
"ARM00087593","LA PLATA, AR","1987-03-09",,,"58",,
"ARM00087593","LA PLATA, AR","1987-03-11",,,"63",,
"ARM00087593","LA PLATA, AR","1987-03-15",,,"61",,
"ARM00087593","LA PLATA, AR","1987-03-16",,,"66",,
"ARM00087593","LA PLATA, AR","1987-03-17",,,"76",,
"ARM00087593","LA PLATA, AR","1987-03-20",,,"66",,
"ARM00087593","LA PLATA, AR","1987-03-21",,,"70",,
"ARM00087593","LA PLATA, AR","1987-03-22",,,"68",,
"ARM00087593","LA PLATA, AR","1987-03-25",,,"72",,
"ARM00087593","LA PLATA, AR","1987-03-26",,,"72",,
"ARM00087593","LA PLATA, AR","1987-03-28",,,"73",,
"ARM00087593","LA PLATA, AR","1987-03-29",,,"71",,"64"
"ARM00087593","LA PLATA, AR","1987-03-30",,,"71",,
"ARM00087593","LA PLATA, AR","1987-03-31",,,"65",,
"ARM00087593","LA PLATA, AR","1987-04-03",,,"69",,
"ARM00087593","LA PLATA, AR","1987-04-05",,,"68",,
"ARM00087593","LA PLATA, AR","1987-04-07",,,"69",,
"ARM00087593","LA PLATA, AR","1987-04-08",,,"69",,
"ARM00087593","LA PLATA, AR","1987-04-10",,,"59",,
"ARM00087593","LA PLATA, AR","1987-04-12",,,"60",,
"ARM00087593","LA PLATA, AR","1987-04-13",,,"64",,
"ARM00087593","LA PLATA, AR","1987-04-16",,,"68",,
"ARM00087593","LA PLATA, AR","1987-04-19",,,"61",,
"ARM00087593","LA PLATA, AR","1987-04-20",,,"60",,
"ARM00087593","LA PLATA, AR","1987-04-21",,,"63",,"47"
"ARM00087593","LA PLATA, AR","1987-04-22","0.00",,"60",,"50"
"ARM00087593","LA PLATA, AR","1987-04-26",,,"66",,
"ARM00087593","LA PLATA, AR","1987-04-27",,,"67",,
"ARM00087593","LA PLATA, AR","1987-04-29",,,"68",,
"ARM00087593","LA PLATA, AR","1987-05-02",,,"57",,
"ARM00087593","LA PLATA, AR","1987-05-03",,,"53",,
"ARM00087593","LA PLATA, AR","1987-05-05",,,"59",,
"ARM00087593","LA PLATA, AR","1987-05-09",,,"49",,"35"
"ARM00087593","LA PLATA, AR","1987-05-10",,,"59",,"41"
"ARM00087593","LA PLATA, AR","1987-05-11",,,"57",,"51"
"ARM00087593","LA PLATA, AR","1987-05-12",,,"57",,"41"
"ARM00087593","LA PLATA, AR","1987-05-15",,,"55",,
"ARM00087593","LA PLATA, AR","1987-05-16",,,"56",,
"ARM00087593","LA PLATA, AR","1987-05-17",,,"54",,
"ARM00087593","LA PLATA, AR","1987-05-22",,,"48",,
"ARM00087593","LA PLATA, AR","1987-05-26",,,"47",,
"ARM00087593","LA PLATA, AR","1987-05-31",,,"55",,
"ARM00087593","LA PLATA, AR","1987-06-02",,,"55",,
"ARM00087593","LA PLATA, AR","1987-06-05",,,"55",,
"ARM00087593","LA PLATA, AR","1987-06-08",,,"59",,"54"
"ARM00087593","LA PLATA, AR","1987-06-11",,,"58",,
"ARM00087593","LA PLATA, AR","1987-06-13",,,"37",,
"ARM00087593","LA PLATA, AR","1987-06-15",,,"45",,
"ARM00087593","LA PLATA, AR","1987-06-16",,,"49",,
"ARM00087593","LA PLATA, AR","1987-06-17",,,"49",,
"ARM00087593","LA PLATA, AR","1987-06-19",,,"48",,
"ARM00087593","LA PLATA, AR","1987-06-21",,,"58","63",
"ARM00087593","LA PLATA, AR","1987-06-22",,,"45",,
"ARM00087593","LA PLATA, AR","1987-06-23",,,"42",,
"ARM00087593","LA PLATA, AR","1987-06-24",,,"47",,
"ARM00087593","LA PLATA, AR","1987-06-28",,,"58",,
"ARM00087593","LA PLATA, AR","1987-06-30",,,"52",,
"ARM00087593","LA PLATA, AR","1987-07-01",,,"49",,
"ARM00087593","LA PLATA, AR","1987-07-02",,,"55",,"52"
"ARM00087593","LA PLATA, AR","1987-07-03",,,"57",,
"ARM00087593","LA PLATA, AR","1987-07-04","0.04",,"56",,"47"
"ARM00087593","LA PLATA, AR","1987-07-05","0.00",,"59",,"48"
"ARM00087593","LA PLATA, AR","1987-07-06",,,"58",,"49"
"ARM00087593","LA PLATA, AR","1987-07-07",,,"50",,
"ARM00087593","LA PLATA, AR","1987-07-08",,,"54",,"50"
"ARM00087593","LA PLATA, AR","1987-07-13",,,"57",,
"ARM00087593","LA PLATA, AR","1987-07-14",,,"56",,
"ARM00087593","LA PLATA, AR","1987-07-18",,,"44",,"34"
"ARM00087593","LA PLATA, AR","1987-07-19",,,"44",,"33"
"ARM00087593","LA PLATA, AR","1987-07-20",,,"50",,
"ARM00087593","LA PLATA, AR","1987-07-21",,,"53","61",
"ARM00087593","LA PLATA, AR","1987-07-22",,,"51",,
"ARM00087593","LA PLATA, AR","1987-07-23",,,"51","56",
"ARM00087593","LA PLATA, AR","1987-07-24",,,"51","58","38"
"ARM00087593","LA PLATA, AR","1987-07-25",,,"71",,"54"
"ARM00087593","LA PLATA, AR","1987-07-26","0.67",,"53",,
"ARM00087593","LA PLATA, AR","1987-07-27","0.00",,"51",,"41"
"ARM00087593","LA PLATA, AR","1987-07-30",,,"45","55","39"
"ARM00087593","LA PLATA, AR","1987-08-01",,,"54",,
"ARM00087593","LA PLATA, AR","1987-08-04",,,"46",,
"ARM00087593","LA PLATA, AR","1987-08-07",,,"48",,
"ARM00087593","LA PLATA, AR","1987-08-10",,,"59",,
"ARM00087593","LA PLATA, AR","1987-08-13",,,"56",,
"ARM00087593","LA PLATA, AR","1987-08-14",,,"52","67",
"ARM00087593","LA PLATA, AR","1987-08-15","0.83",,"52",,
"ARM00087593","LA PLATA, AR","1987-08-18",,,"45","50",
"ARM00087593","LA PLATA, AR","1987-08-21",,,"49",,
"ARM00087593","LA PLATA, AR","1987-08-22",,,"55",,
"ARM00087593","LA PLATA, AR","1987-08-24",,,"58",,
"ARM00087593","LA PLATA, AR","1987-08-25",,,"62",,"46"
"ARM00087593","LA PLATA, AR","1987-08-28","0.04",,"55","69","49"
"ARM00087593","LA PLATA, AR","1987-08-29","0.00",,"53","64",
"ARM00087593","LA PLATA, AR","1987-08-31",,,"55",,"42"
"ARM00087593","LA PLATA, AR","1987-09-01",,,"53","61","49"
"ARM00087593","LA PLATA, AR","1987-09-02",,,"55",,
"ARM00087593","LA PLATA, AR","1987-09-03",,,"48","63","40"
"ARM00087593","LA PLATA, AR","1987-09-07",,,"52",,"44"
"ARM00087593","LA PLATA, AR","1987-09-08",,,"57",,"52"
"ARM00087593","LA PLATA, AR","1987-09-10",,,"51","65",
"ARM00087593","LA PLATA, AR","1987-09-11",,,"52","61",
"ARM00087593","LA PLATA, AR","1987-09-12",,,"59",,"46"
"ARM00087593","LA PLATA, AR","1987-09-13",,,"58","66",
"ARM00087593","LA PLATA, AR","1987-09-14",,,"58","70","47"
"ARM00087593","LA PLATA, AR","1987-09-15","0.67",,"53","64","47"
"ARM00087593","LA PLATA, AR","1987-09-16","0.00",,"47",,
"ARM00087593","LA PLATA, AR","1987-09-17",,,"51",,"42"
"ARM00087593","LA PLATA, AR","1987-09-18","0.00",,"51",,"50"
"ARM00087593","LA PLATA, AR","1987-09-19","0.04",,"46","61","36"
"ARM00087593","LA PLATA, AR","1987-09-20","0.00",,"57",,
"ARM00087593","LA PLATA, AR","1987-09-22",,,"46","56","31"
"ARM00087593","LA PLATA, AR","1987-09-23",,,"51",,
"ARM00087593","LA PLATA, AR","1987-09-24",,,"59",,
"ARM00087593","LA PLATA, AR","1987-09-25",,,"60","69",
"ARM00087593","LA PLATA, AR","1987-09-26",,,"59","67",
"ARM00087593","LA PLATA, AR","1987-09-28",,,"53","60","46"
"ARM00087593","LA PLATA, AR","1987-09-29",,,"58",,
"ARM00087593","LA PLATA, AR","1987-09-30","0.59",,"61",,"53"
"ARM00087593","LA PLATA, AR","1987-10-02",,,"51","62","37"
"ARM00087593","LA PLATA, AR","1987-10-03",,,"57","61","49"
"ARM00087593","LA PLATA, AR","1987-10-04",,,"65",,
"ARM00087593","LA PLATA, AR","1987-10-05",,,"61","72","45"
"ARM00087593","LA PLATA, AR","1987-10-07",,,"62","69","55"
"ARM00087593","LA PLATA, AR","1987-10-08","0.24",,"53","69","49"
"ARM00087593","LA PLATA, AR","1987-10-12",,,"61",,
"ARM00087593","LA PLATA, AR","1987-10-13",,,"51","69","39"
"ARM00087593","LA PLATA, AR","1987-10-15",,,"54","62",
"ARM00087593","LA PLATA, AR","1987-10-16","0.28",,"55",,"36"
"ARM00087593","LA PLATA, AR","1987-10-17","0.00",,"61",,
"ARM00087593","LA PLATA, AR","1987-10-18",,,"58",,"50"
"ARM00087593","LA PLATA, AR","1987-10-19",,,"59",,
"ARM00087593","LA PLATA, AR","1987-10-21",,,"68","76",
"ARM00087593","LA PLATA, AR","1987-10-23",,,"64","73",
"ARM00087593","LA PLATA, AR","1987-10-24",,,"60","68",
"ARM00087593","LA PLATA, AR","1987-10-25","0.00",,"60",,"51"
"ARM00087593","LA PLATA, AR","1987-10-26",,,"64",,
"ARM00087593","LA PLATA, AR","1987-10-27",,,"64",,"55"
"ARM00087593","LA PLATA, AR","1987-10-29",,,"72",,
"ARM00087593","LA PLATA, AR","1987-10-31",,,"71",,
"ARM00087593","LA PLATA, AR","1987-11-01","0.47",,"67",,"60"
"ARM00087593","LA PLATA, AR","1987-11-02","0.12",,"69",,"61"
"ARM00087593","LA PLATA, AR","1987-11-03","0.00",,"64","76","60"
"ARM00087593","LA PLATA, AR","1987-11-04",,,"61",,
"ARM00087593","LA PLATA, AR","1987-11-05","1.85",,"60","65","59"
"ARM00087593","LA PLATA, AR","1987-11-06","0.55",,"64",,"59"
"ARM00087593","LA PLATA, AR","1987-11-07","0.00",,"63",,
"ARM00087593","LA PLATA, AR","1987-11-10",,,"63",,"49"
"ARM00087593","LA PLATA, AR","1987-11-11",,,"70",,
"ARM00087593","LA PLATA, AR","1987-11-13",,,"72",,"63"
"ARM00087593","LA PLATA, AR","1987-11-14","0.02",,"70","78","67"
"ARM00087593","LA PLATA, AR","1987-11-15","0.00",,"65","74",
"ARM00087593","LA PLATA, AR","1987-11-16",,,"64",,"51"
"ARM00087593","LA PLATA, AR","1987-11-17",,,"69",,"54"
"ARM00087593","LA PLATA, AR","1987-11-18",,,"72",,
"ARM00087593","LA PLATA, AR","1987-11-19",,,"65","78","54"
"ARM00087593","LA PLATA, AR","1987-11-20",,,"64","74","51"
"ARM00087593","LA PLATA, AR","1987-11-21",,,"62","71",
"ARM00087593","LA PLATA, AR","1987-11-22",,,"66","71",
"ARM00087593","LA PLATA, AR","1987-11-23",,,"64","71","60"
"ARM00087593","LA PLATA, AR","1987-11-24","0.00",,"65",,"63"
"ARM00087593","LA PLATA, AR","1987-11-25",,,"68",,
"ARM00087593","LA PLATA, AR","1987-11-26",,,"67",,"57"
"ARM00087593","LA PLATA, AR","1987-11-27",,,"69",,"56"
"ARM00087593","LA PLATA, AR","1987-11-28",,,"79",,"65"
"ARM00087593","LA PLATA, AR","1987-12-04",,,"69","78",
"ARM00087593","LA PLATA, AR","1987-12-06",,,"70",,"59"
"ARM00087593","LA PLATA, AR","1987-12-07",,,"65","76",
"ARM00087593","LA PLATA, AR","1987-12-08",,,"65",,
"ARM00087593","LA PLATA, AR","1987-12-09","0.63",,"67","77","51"
"ARM00087593","LA PLATA, AR","1987-12-10","0.00",,"74",,
"ARM00087593","LA PLATA, AR","1987-12-12","0.02",,"67",,"51"
"ARM00087593","LA PLATA, AR","1987-12-13","0.00",,"74","78","57"
"ARM00087593","LA PLATA, AR","1987-12-14",,,"70","79",
"ARM00087593","LA PLATA, AR","1987-12-16","0.75",,"72",,"63"
"ARM00087593","LA PLATA, AR","1987-12-17","0.00",,"68","84",
"ARM00087593","LA PLATA, AR","1987-12-18",,,"62","77","47"
"ARM00087593","LA PLATA, AR","1987-12-19",,,"67",,"53"
"ARM00087593","LA PLATA, AR","1987-12-20","1.06",,"60","77",
"ARM00087593","LA PLATA, AR","1987-12-22",,,"67",,"55"
"ARM00087593","LA PLATA, AR","1987-12-24",,,"75",,
"ARM00087593","LA PLATA, AR","1987-12-27",,,"69","82",
"ARM00087593","LA PLATA, AR","1987-12-28",,,"73",,
"ARM00087593","LA PLATA, AR","1987-12-30",,,"72","82","67"
"ARM00087593","LA PLATA, AR","1988-01-01",,,"77",,
"ARM00087593","LA PLATA, AR","1988-01-02","0.87",,"77","89","63"
"ARM00087593","LA PLATA, AR","1988-01-03","0.91",,"76",,"62"
"ARM00087593","LA PLATA, AR","1988-01-04","0.00",,"84",,"78"
"ARM00087593","LA PLATA, AR","1988-01-05",,,"77",,"64"
"ARM00087593","LA PLATA, AR","1988-01-06",,,"63",,"49"
"ARM00087593","LA PLATA, AR","1988-01-07",,,"75",,
"ARM00087593","LA PLATA, AR","1988-01-08",,,"76",,
"ARM00087593","LA PLATA, AR","1988-01-09",,,"80",,
"ARM00087593","LA PLATA, AR","1988-01-10",,,"84",,"63"
"ARM00087593","LA PLATA, AR","1988-01-11",,,"81","93",
"ARM00087593","LA PLATA, AR","1988-01-12",,,"77",,
"ARM00087593","LA PLATA, AR","1988-01-13","0.94",,"75","84","61"
"ARM00087593","LA PLATA, AR","1988-01-14","0.28",,"76","85","60"
"ARM00087593","LA PLATA, AR","1988-01-15","0.00",,"71",,"57"
"ARM00087593","LA PLATA, AR","1988-01-16",,,"77",,"64"
"ARM00087593","LA PLATA, AR","1988-01-17",,,"78","86","71"
"ARM00087593","LA PLATA, AR","1988-01-18",,,"80",,
"ARM00087593","LA PLATA, AR","1988-01-19",,,"77","84",
"ARM00087593","LA PLATA, AR","1988-01-20",,,"74","84",
"ARM00087593","LA PLATA, AR","1988-01-21",,,"67","80",
"ARM00087593","LA PLATA, AR","1988-01-23",,,"68","85","49"
"ARM00087593","LA PLATA, AR","1988-01-24",,,"67",,"57"
"ARM00087593","LA PLATA, AR","1988-01-25",,,"74",,"65"
"ARM00087593","LA PLATA, AR","1988-01-26",,,"80",,"65"
"ARM00087593","LA PLATA, AR","1988-01-27",,,"78","89","67"
"ARM00087593","LA PLATA, AR","1988-01-28",,,"80","93",
"ARM00087593","LA PLATA, AR","1988-01-29",,,"67","86","56"
"ARM00087593","LA PLATA, AR","1988-01-31",,,"68",,"59"
"ARM00087593","LA PLATA, AR","1988-02-01",,,"65","74",
"ARM00087593","LA PLATA, AR","1988-02-03",,,"69","80","57"
"ARM00087593","LA PLATA, AR","1988-02-04",,,"65",,
"ARM00087593","LA PLATA, AR","1988-02-05",,,"66",,
"ARM00087593","LA PLATA, AR","1988-02-06",,,"77",,"62"
"ARM00087593","LA PLATA, AR","1988-02-07",,,"73","84","58"
"ARM00087593","LA PLATA, AR","1988-02-08",,,"74",,"63"
"ARM00087593","LA PLATA, AR","1988-02-09",,,"70","86","65"
"ARM00087593","LA PLATA, AR","1988-02-10","0.00",,"62","77","50"
"ARM00087593","LA PLATA, AR","1988-02-11",,,"69",,"58"
"ARM00087593","LA PLATA, AR","1988-02-12",,,"69","79","66"
"ARM00087593","LA PLATA, AR","1988-02-13",,,"73","77",
"ARM00087593","LA PLATA, AR","1988-02-14",,,"73",,"65"
"ARM00087593","LA PLATA, AR","1988-02-16",,,"71","81","59"
"ARM00087593","LA PLATA, AR","1988-02-17",,,"70","84","58"
"ARM00087593","LA PLATA, AR","1988-02-18",,,"71","83",
"ARM00087593","LA PLATA, AR","1988-02-20",,,"79",,"56"
"ARM00087593","LA PLATA, AR","1988-02-21",,,"78","87","70"
"ARM00087593","LA PLATA, AR","1988-02-22",,,"75","87","72"
"ARM00087593","LA PLATA, AR","1988-02-23","0.75",,"72","78","71"
"ARM00087593","LA PLATA, AR","1988-02-25","0.04",,"70",,"67"
"ARM00087593","LA PLATA, AR","1988-02-27",,,"73",,"63"
"ARM00087593","LA PLATA, AR","1988-02-29",,,"72",,
"ARM00087593","LA PLATA, AR","1988-03-05",,,"75",,"71"
"ARM00087593","LA PLATA, AR","1988-03-07",,,"66",,
"ARM00087593","LA PLATA, AR","1988-03-09",,,"73",,"59"
"ARM00087593","LA PLATA, AR","1988-03-14",,,"70",,"63"
"ARM00087593","LA PLATA, AR","1988-03-15",,,"72","79","60"
"ARM00087593","LA PLATA, AR","1988-03-16",,,"74",,"63"
"ARM00087593","LA PLATA, AR","1988-03-17",,,"67","87",
"ARM00087593","LA PLATA, AR","1988-03-18",,,"66","79","55"
"ARM00087593","LA PLATA, AR","1988-03-20",,,"77",,
"ARM00087593","LA PLATA, AR","1988-03-22",,,"70","87",
"ARM00087593","LA PLATA, AR","1988-03-24","0.04",,"67","77","62"
"ARM00087593","LA PLATA, AR","1988-03-25",,,"71","76",
"ARM00087593","LA PLATA, AR","1988-03-27","1.34",,"68",,"66"
"ARM00087593","LA PLATA, AR","1988-03-28","0.43",,"65","74",
"ARM00087593","LA PLATA, AR","1988-03-29","0.08",,"71",,"63"
"ARM00087593","LA PLATA, AR","1988-03-30","0.16",,"71","74","69"
"ARM00087593","LA PLATA, AR","1988-03-31","0.00",,"66",,"62"
"ARM00087593","LA PLATA, AR","1988-04-01",,,"58",,"46"
"ARM00087593","LA PLATA, AR","1988-04-02",,,"61",,
"ARM00087593","LA PLATA, AR","1988-04-05",,,"60",,"47"
"ARM00087593","LA PLATA, AR","1988-04-06",,,"72",,"60"
"ARM00087593","LA PLATA, AR","1988-04-08",,,"56","66","42"
"ARM00087593","LA PLATA, AR","1988-04-09",,,"62",,"49"
"ARM00087593","LA PLATA, AR","1988-04-10",,,"64",,"56"
"ARM00087593","LA PLATA, AR","1988-04-11",,,"63","72","58"
"ARM00087593","LA PLATA, AR","1988-04-12",,,"60",,"50"
"ARM00087593","LA PLATA, AR","1988-04-13",,,"60",,"48"
"ARM00087593","LA PLATA, AR","1988-04-14",,,"67",,"54"
"ARM00087593","LA PLATA, AR","1988-04-15",,,"64","72","60"
"ARM00087593","LA PLATA, AR","1988-04-16",,,"62","68","49"
"ARM00087593","LA PLATA, AR","1988-04-17",,,"63",,"48"
"ARM00087593","LA PLATA, AR","1988-04-18",,,"66",,"57"
"ARM00087593","LA PLATA, AR","1988-04-20",,,"64",,"53"
"ARM00087593","LA PLATA, AR","1988-04-21","2.24",,"64","72","61"
"ARM00087593","LA PLATA, AR","1988-04-22","0.04",,"64","71","54"
"ARM00087593","LA PLATA, AR","1988-04-23","0.00",,"61","71","50"
"ARM00087593","LA PLATA, AR","1988-04-24",,,"63","69","57"
"ARM00087593","LA PLATA, AR","1988-04-25",,,"58","67","48"
"ARM00087593","LA PLATA, AR","1988-04-26",,,"54","64","51"
"ARM00087593","LA PLATA, AR","1988-04-28",,,"55",,"35"
"ARM00087593","LA PLATA, AR","1988-04-29",,,"52","62","36"
"ARM00087593","LA PLATA, AR","1988-04-30",,,"54","61","48"
"ARM00087593","LA PLATA, AR","1988-05-02",,,"54","62","41"
"ARM00087593","LA PLATA, AR","1988-05-03",,,"51",,"40"
"ARM00087593","LA PLATA, AR","1988-05-04",,,"49","60","43"
"ARM00087593","LA PLATA, AR","1988-05-05",,,"52",,"36"
"ARM00087593","LA PLATA, AR","1988-05-06",,,"48","62","37"
"ARM00087593","LA PLATA, AR","1988-05-07","0.00",,"53",,"38"
"ARM00087593","LA PLATA, AR","1988-05-09",,,"53","63","39"
"ARM00087593","LA PLATA, AR","1988-05-10",,,"58",,"48"
"ARM00087593","LA PLATA, AR","1988-05-11",,,"54","65","51"
"ARM00087593","LA PLATA, AR","1988-05-13",,,"56",,
"ARM00087593","LA PLATA, AR","1988-05-14",,,"59",,"52"
"ARM00087593","LA PLATA, AR","1988-05-15",,,"58",,"53"
"ARM00087593","LA PLATA, AR","1988-05-16",,,"56",,"48"
"ARM00087593","LA PLATA, AR","1988-05-17",,,"58",,"45"
"ARM00087593","LA PLATA, AR","1988-05-18",,,"59",,"52"
"ARM00087593","LA PLATA, AR","1988-05-19",,,"56",,"51"
"ARM00087593","LA PLATA, AR","1988-05-20",,,"55",,"40"
"ARM00087593","LA PLATA, AR","1988-05-21",,,"58",,"41"
"ARM00087593","LA PLATA, AR","1988-05-22",,,"55",,"45"
"ARM00087593","LA PLATA, AR","1988-05-23",,,"49",,"38"
"ARM00087593","LA PLATA, AR","1988-05-25",,,"47",,"36"
"ARM00087593","LA PLATA, AR","1988-05-26",,,"60",,"39"
"ARM00087593","LA PLATA, AR","1988-05-27",,,"48",,"36"
"ARM00087593","LA PLATA, AR","1988-05-28",,,"46",,"39"
"ARM00087593","LA PLATA, AR","1988-05-29",,,"42",,"33"
"ARM00087593","LA PLATA, AR","1988-05-31",,,"43",,"35"
"ARM00087593","LA PLATA, AR","1988-06-03",,,"48","53","42"
"ARM00087593","LA PLATA, AR","1988-06-04",,,"46",,"35"
"ARM00087593","LA PLATA, AR","1988-06-05",,,"44","55","38"
"ARM00087593","LA PLATA, AR","1988-06-06",,,"53",,"46"
"ARM00087593","LA PLATA, AR","1988-06-07",,,"52",,"40"
"ARM00087593","LA PLATA, AR","1988-06-08",,,"53","59",
"ARM00087593","LA PLATA, AR","1988-06-11",,,"46",,"36"
"ARM00087593","LA PLATA, AR","1988-06-12",,,"46","54",
"ARM00087593","LA PLATA, AR","1988-06-16",,,"57",,"44"
"ARM00087593","LA PLATA, AR","1988-06-17",,,"52","63",
"ARM00087593","LA PLATA, AR","1988-06-18",,,"52",,"50"
"ARM00087593","LA PLATA, AR","1988-06-19",,,"50","54","44"
"ARM00087593","LA PLATA, AR","1988-06-20",,,"53",,"43"
"ARM00087593","LA PLATA, AR","1988-06-21",,,"59",,
"ARM00087593","LA PLATA, AR","1988-06-24",,,"49","61",
"ARM00087593","LA PLATA, AR","1988-06-27",,,"52","58","44"
"ARM00087593","LA PLATA, AR","1988-07-01","0.20",,"55","60",
"ARM00087593","LA PLATA, AR","1988-07-03",,,"47",,"43"
"ARM00087593","LA PLATA, AR","1988-07-08",,,"42","58","30"
"ARM00087593","LA PLATA, AR","1988-07-09",,,"41",,"28"
"ARM00087593","LA PLATA, AR","1988-07-11",,,"39","48",
"ARM00087593","LA PLATA, AR","1988-07-13",,,"45",,"36"
"ARM00087593","LA PLATA, AR","1988-07-14",,,"53",,"37"
"ARM00087593","LA PLATA, AR","1988-07-15",,,"51","60","41"
"ARM00087593","LA PLATA, AR","1988-07-16",,,"58",,"44"
"ARM00087593","LA PLATA, AR","1988-07-17",,,"60",,"46"
"ARM00087593","LA PLATA, AR","1988-07-18",,,"56",,"54"
"ARM00087593","LA PLATA, AR","1988-07-21","0.08",,"54",,"45"
"ARM00087593","LA PLATA, AR","1988-07-22","0.51",,"47",,"42"
"ARM00087593","LA PLATA, AR","1988-07-23","0.00",,"42","53","35"
"ARM00087593","LA PLATA, AR","1988-07-24",,,"47",,"30"
"ARM00087593","LA PLATA, AR","1988-07-25",,,"43",,"31"
"ARM00087593","LA PLATA, AR","1988-07-26",,,"53",,"34"
"ARM00087593","LA PLATA, AR","1988-07-27",,,"53",,"43"
"ARM00087593","LA PLATA, AR","1988-07-28",,,"55",,"46"
"ARM00087593","LA PLATA, AR","1988-07-29",,,"65",,
"ARM00087593","LA PLATA, AR","1988-07-30",,,"56",,
"ARM00087593","LA PLATA, AR","1988-08-01",,,"51",,"38"
"ARM00087593","LA PLATA, AR","1988-08-02",,,"45",,"29"
"ARM00087593","LA PLATA, AR","1988-08-03",,,"46",,"35"
"ARM00087593","LA PLATA, AR","1988-08-04",,,"44",,"31"
"ARM00087593","LA PLATA, AR","1988-08-05",,,"55",,"39"
"ARM00087593","LA PLATA, AR","1988-08-06",,,"53",,"51"
"ARM00087593","LA PLATA, AR","1988-08-07",,,"51","56","49"
"ARM00087593","LA PLATA, AR","1988-08-08",,,"52","55","49"
"ARM00087593","LA PLATA, AR","1988-08-10",,,"47",,
"ARM00087593","LA PLATA, AR","1988-08-11",,,"54",,"44"
"ARM00087593","LA PLATA, AR","1988-08-12",,,"54","60","43"
"ARM00087593","LA PLATA, AR","1988-08-13",,,"54",,"43"
"ARM00087593","LA PLATA, AR","1988-08-14",,,"56",,"47"
"ARM00087593","LA PLATA, AR","1988-08-17",,,"53",,"38"
"ARM00087593","LA PLATA, AR","1988-08-18",,,"57",,
"ARM00087593","LA PLATA, AR","1988-08-19",,,"65",,"55"
"ARM00087593","LA PLATA, AR","1988-08-23","0.04",,"63",,"56"
"ARM00087593","LA PLATA, AR","1988-08-24","0.00",,"57","70","52"
"ARM00087593","LA PLATA, AR","1988-08-26",,,"49",,"29"
"ARM00087593","LA PLATA, AR","1988-08-27",,,"57",,"40"
"ARM00087593","LA PLATA, AR","1988-08-28",,,"55","65","41"
